State,State Code,District,Block,GP_name,GP Code,Latitude,Longitude,BHQ,BHQ Latitude,BHQ Longitude
KERALA,32,IDUKKI,KATTAPPANA,KANCHIYAR,221159,9.7385310,77.0622310,KATTAPANA  TE,9.760778,77.115250
KERALA,32,IDUKKI,KATTAPPANA,Kattappana,221160,9.7543110,77.1158290,KATTAPANA  TE,9.760778,77.115250
KERALA,32,IDUKKI,KATTAPPANA,UPPUTHARA,221161,9.6994710,77.0210910,KATTAPANA  TE,9.760778,77.115250
KERALA,32,IDUKKI,KATTAPPANA,VANDENMEDU,221162,9.7228890,77.1231210,KATTAPANA  TE,9.760778,77.115250
KERALA,32,IDUKKI,NEDUMKANDOM,KARUNAPURAM,221163,9.7802120,77.2065810,CHEMMANAR TE,9.924849,77.157240
KERALA,32,IDUKKI,NEDUMKANDOM,NEDUMKANDAM,221164,9.8342225,77.1590980,CHEMMANAR TE,9.924849,77.157240
KERALA,32,IDUKKI,NEDUMKANDOM,PAMPADUMPARA,221165,9.7994010,77.1612810,CHEMMANAR TE,9.924849,77.157240
KERALA,32,IDUKKI,NEDUMKANDOM,RAJAKKAD,221166,9.9611910,77.0969120,CHEMMANAR TE,9.924849,77.157240
KERALA,32,IDUKKI,NEDUMKANDOM,RAJAKUMARI,221167,9.9686410,77.1527110,CHEMMANAR TE,9.924849,77.157240
KERALA,32,IDUKKI,NEDUMKANDOM,SENAPATHY,221168,9.9500420,77.1801510,CHEMMANAR TE,9.924849,77.157240
KERALA,32,IDUKKI,NEDUMKANDOM,UDUMBANCHOLA,221169,9.8998010,77.1779130,CHEMMANAR TE,9.924849,77.157240
KERALA,32,IDUKKI,THODUPUZHA,EDAVETTY,221170,9.8933890,76.7452610,THODUPUZHA TE,9.899369,76.715553
KERALA,32,IDUKKI,THODUPUZHA,KARIMKUNNAM,221171,9.8529260,76.6864220,THODUPUZHA TE,9.899369,76.715553
KERALA,32,IDUKKI,THODUPUZHA,KUMARAMANGALAM,221172,9.9375010,76.7084710,THODUPUZHA TE,9.899369,76.715553
KERALA,32,IDUKKI,THODUPUZHA,MANAKKAD,221173,9.9101290,76.6761010,THODUPUZHA TE,9.899369,76.715553
KERALA,32,IDUKKI,THODUPUZHA,MUTTOM,221174,9.8395590,76.7460610,THODUPUZHA TE,9.899369,76.715553
KERALA,32,IDUKKI,THODUPUZHA,PURAPUZHA,221175,9.8829710,76.6423010,THODUPUZHA TE,9.899369,76.715553
KERALA,32,KANNUR,EDAKKAD,CHELORA,221177,11.8998300,75.4308900,CHOVVA EXCHANGE,11.873056,75.396389
KERALA,32,KANNUR,EDAKKAD,CHEMBILODE,221178,11.8772300,75.4568700,CHOVVA EXCHANGE,11.873056,75.396389
KERALA,32,KANNUR,EDAKKAD,EDAKKAD,221179,11.8458700,75.4169400,CHOVVA EXCHANGE,11.873056,75.396389
KERALA,32,KANNUR,EDAKKAD,ELAYAVOOR,221180,11.8863800,75.4037000,CHOVVA EXCHANGE,11.873056,75.396389
KERALA,32,KANNUR,EDAKKAD,KADAMBOOR,221181,11.8344000,75.4529600,CHOVVA EXCHANGE,11.873056,75.396389
KERALA,32,KANNUR,EDAKKAD,KOLACHERRY,221187,11.9723300,75.4093800,CHOVVA EXCHANGE,11.873056,75.396389
KERALA,32,KANNUR,EDAKKAD,MUNDERI,221182,11.9122600,75.4554600,CHOVVA EXCHANGE,11.873056,75.396389
KERALA,32,KANNUR,EDAKKAD,PERALASSERI,221184,11.8325700,75.4833500,CHOVVA EXCHANGE,11.873056,75.396389
KERALA,32,KANNUR,IRIKKUR,ERUVESSEY,221185,12.0950100,75.5465200,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRIKKUR,IRIKKUR,221186,11.9849092,75.5507565,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRIKKUR,KUTTIATTOR,221188,11.9588170,75.4741830,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRIKKUR,MALAPATTOM,221189,12.0187600,75.4878800,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRIKKUR,MAYYIL,221190,11.9926400,75.4513100,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRIKKUR,PADIYUR,221191,11.9983700,75.6280200,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRIKKUR,PAYYAVOOR,221192,12.0606800,75.5812400,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRIKKUR,SREEKANDAPURAM,221193,12.0445000,75.5085600,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRIKKUR,ULIKKAL,221194,12.0375400,75.6653500,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRITTY,ARALAM,221195,11.9967600,75.7264300,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRITTY,AYYANKUNNU,221196,12.0323600,75.7451200,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRITTY,KEEZHALLUR,221197,11.9283400,75.5273100,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRITTY,KEEZHUR - CHAVASSERI,221198,11.9641300,75.6555300,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRITTY,KOODALI,221199,11.9412300,75.5050000,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRITTY,PAYAM,221200,12.0028600,75.6895600,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,IRITTY,THILLANKERI,221201,11.9286000,75.6601000,IRITTY EXCH,11.991066,75.673407
KERALA,32,KANNUR,KALLIASSERI,CHERUKUNNU,221238,11.9964600,75.2944100,PAYANGADI EXCH,12.019813,75.263475
KERALA,32,KANNUR,KALLIASSERI,CHERUTHAZHAM,221217,12.0712300,75.2596200,PAYANGADI EXCH,12.019813,75.263475
KERALA,32,KANNUR,KALLIASSERI,EZHOME,221219,12.0382100,75.2929300,PAYANGADI EXCH,12.019813,75.263475
KERALA,32,KANNUR,KALLIASSERI,KALLIASSERY,221239,11.9702500,75.3616600,PAYANGADI EXCH,12.019813,75.263475
KERALA,32,KANNUR,KALLIASSERI,KANNAPURAM,221240,11.9859400,75.3117700,PAYANGADI EXCH,12.019813,75.263475
KERALA,32,KANNUR,KALLIASSERI,MADAYI,221224,12.0243500,75.2667800,PAYANGADI EXCH,12.019813,75.263475
KERALA,32,KANNUR,KALLIASSERI,MATTOOL,221225,11.9735600,75.2857300,PAYANGADI EXCH,12.019813,75.263475
KERALA,32,KANNUR,KALLIASSERI,NARATH,221243,11.9399700,75.3954500,PAYANGADI EXCH,12.019813,75.263475
KERALA,32,KANNUR,KANNUR,AZHIKODE,221202,11.9203900,75.3360150,VALAPATTANAM EXCHANGE,11.927705,75.347245
KERALA,32,KANNUR,KANNUR,CHIRAKKAL,221203,11.9137200,75.3584000,VALAPATTANAM EXCHANGE,11.927705,75.347245
KERALA,32,KANNUR,KANNUR,PALLIKKUNNU,221204,11.8892100,75.3615200,VALAPATTANAM EXCHANGE,11.927705,75.347245
KERALA,32,KANNUR,KANNUR,PAPPINISSERI,221244,11.9482200,75.3548350,VALAPATTANAM EXCHANGE,11.927705,75.347245
KERALA,32,KANNUR,KANNUR,PUZHATHI,221205,11.8965200,75.3846900,VALAPATTANAM EXCHANGE,11.927705,75.347245
KERALA,32,KANNUR,KANNUR,VALAPATTANAM,221206,11.9281300,75.3470300,VALAPATTANAM EXCHANGE,11.927705,75.347245
KERALA,32,KANNUR,KUTHUPARAMBA,CHITTARIPARAMBA,221207,11.8461000,75.6433400,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,KUTHUPARAMBA,KOTTAYAM,221253,11.8085600,75.5499400,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,KUTHUPARAMBA,KUNNATHUPARAMBA,221208,11.7556200,75.6134600,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,KUTHUPARAMBA,MANGATTIDOM,221209,11.8616400,75.5625500,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,KUTHUPARAMBA,PATTIAM,221213,11.7991200,75.5627600,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,KUTHUPARAMBA,TRIPPANGOTTUR,221214,11.7492600,75.6292500,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,PANOOR,CHOKLI,221248,11.7287900,75.5529000,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,PANOOR,KADIRUR,221251,11.7857800,75.5326900,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,PANOOR,KARIYAD,221252,11.6970800,75.5831900,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,PANOOR,MOKERI,221210,11.7840600,75.5706500,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,PANOOR,PANNIYANNUR,221211,11.7520100,75.5545600,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,PANOOR,PANOOR,221212,11.7594000,75.5801800,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,PANOOR,PERINGALAM,221255,11.7282600,75.5929200,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,PAYYANNUR,CHERUPUZHA,221216,12.2745200,75.3642700,PAYYANNUR EXCH,12.113371,75.211376
KERALA,32,KANNUR,PAYYANNUR,ERAMAM -KUTTOOR,221218,12.1336600,75.3002500,PAYYANNUR EXCH,12.113371,75.211376
KERALA,32,KANNUR,PAYYANNUR,KANKOLE- ALAPADAMBA,221221,12.1786000,75.2473900,PAYYANNUR EXCH,12.113371,75.211376
KERALA,32,KANNUR,PAYYANNUR,KARIVELLUR -PERALAM,221222,12.1734300,75.1936300,PAYYANNUR EXCH,12.113371,75.211376
KERALA,32,KANNUR,PAYYANNUR,KUNHIMANGALAM,221223,12.0796500,75.2401700,PAYYANNUR EXCH,12.113371,75.211376
KERALA,32,KANNUR,PAYYANNUR,PERINGOME -VAYAKKARA,221226,12.2242500,75.3155400,PAYYANNUR EXCH,12.113371,75.211376
KERALA,32,KANNUR,PAYYANNUR,RAMANTHALI,221227,12.0603500,75.1894100,PAYYANNUR EXCH,12.113371,75.211376
KERALA,32,KANNUR,PERAVOOR,KANICHAR,221228,11.9064100,75.7850900,PERAVOOR XGE,11.893610,75.741340
KERALA,32,KANNUR,PERAVOOR,KELAKAM,221229,11.8944700,75.8093900,PERAVOOR XGE,11.893610,75.741340
KERALA,32,KANNUR,PERAVOOR,KOLAYAD,221230,11.8527200,75.6966200,PERAVOOR XGE,11.893610,75.741340
KERALA,32,KANNUR,PERAVOOR,KOTTIYOOR,221231,11.8801000,75.8473700,PERAVOOR XGE,11.893610,75.741340
KERALA,32,KANNUR,PERAVOOR,MALUR,221232,11.8924200,75.6269900,PERAVOOR XGE,11.893610,75.741340
KERALA,32,KANNUR,PERAVOOR,MUZHAKKUNNU,221233,11.9380900,75.7055400,PERAVOOR XGE,11.893610,75.741340
KERALA,32,KANNUR,PERAVOOR,PERAVOOR,221234,11.9017500,75.7339900,PERAVOOR XGE,11.893610,75.741340
KERALA,32,KANNUR,TALIPARAMBA,ALAKODE,221235,12.1984900,75.4581400,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,TALIPARAMBA,CHAPPARAPADAVU,221236,12.1272100,75.4149900,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,TALIPARAMBA,CHENGALAI,221237,12.0439200,75.4908000,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,TALIPARAMBA,KADANNAPALLY -PANAPUZHA,221220,12.1058191,75.2866434,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,TALIPARAMBA,KURUMATHUR,221241,12.0402738,75.4115991,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,TALIPARAMBA,NADUVIL,221242,12.1208750,75.4820356,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,TALIPARAMBA,PARIYARAM,221245,12.0688500,75.3315300,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,TALIPARAMBA,PATTUVAM,221246,12.0271500,75.3265500,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,TALIPARAMBA,UDAYAGIRI,221247,12.2289500,75.4813900,TALIPARAMBA EXCH,12.036977,75.364472
KERALA,32,KANNUR,THALASSERY,ANCHARAKANDY,221176,11.8862200,75.4861900,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,THALASSERY,DHARMADAM,221249,11.7750100,75.4697000,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,THALASSERY,ERANHOLI,221250,11.7747600,75.5127100,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,THALASSERY,MUZHAPPILANGAD,221183,11.8094300,75.4438000,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
KERALA,32,KANNUR,THALASSERY,NEW MAHI,221254,11.7105400,75.5393500,KUTHUPARAMBA EXCHANGE,11.831927,75.566598
